Retailer_State_Pair,Sample_Count,Optimal_Order_Up_To_Level
"[0, 1, 0, 2, 1]",87,0.0000
"[0, 1, 0, 2, 2]",89,0.0000
"[0, 1, 0, 2, 3]",80,0.0000
"[0, 1, 0, 2, 4]",98,0.0000
"[0, 1, 0, 2, 5]",105,165.6942
"[0, 1, 0, 2, 6]",41,178.3732
"[0, 1, 0, 2, 7]",2,181.2368
"[0, 1, 0, 3, 0]",102,0.0000
"[0, 1, 0, 3, 1]",102,0.0000
"[0, 1, 0, 3, 2]",101,0.0000
"[0, 1, 0, 3, 3]",99,0.0000
"[0, 1, 0, 3, 4]",103,0.0000
"[0, 1, 0, 3, 5]",109,163.7390
"[0, 1, 0, 3, 6]",52,179.3794
"[0, 1, 0, 3, 7]",2,169.5908
"[0, 1, 0, 4, 0]",97,0.0000
"[0, 1, 0, 4, 1]",89,0.0000
"[0, 1, 0, 4, 2]",104,0.0000
"[0, 1, 0, 4, 3]",86,0.0000
"[0, 1, 0, 4, 4]",88,0.0000
"[0, 1, 0, 4, 5]",101,163.5622
"[0, 1, 0, 4, 6]",46,179.3466
"[0, 1, 0, 4, 7]",3,177.4959
"[0, 1, 0, 5, 0]",85,84.0100
"[0, 1, 0, 5, 1]",86,82.9335
"[0, 1, 0, 5, 2]",85,81.3090
"[0, 1, 0, 5, 3]",84,84.4060
"[0, 1, 0, 5, 4]",98,84.8857
"[0, 1, 0, 5, 5]",83,247.6581
"[0, 1, 0, 5, 6]",44,257.2492
"[0, 1, 0, 5, 7]",5,257.8228
"[0, 1, 0, 6, 0]",41,88.8833
"[0, 1, 0, 6, 1]",44,88.0821
"[0, 1, 0, 6, 2]",43,88.6065
"[0, 1, 0, 6, 3]",40,89.2834
"[0, 1, 0, 6, 4]",38,89.2451
"[0, 1, 0, 6, 5]",43,252.1439
"[0, 1, 0, 6, 6]",18,259.3690
"[0, 1, 0, 6, 7]",2,275.0440
"[0, 1, 0, 7, 0]",9,91.8036
"[0, 1, 0, 7, 1]",11,91.2615
"[0, 1, 0, 7, 2]",10,91.3212
"[0, 1, 0, 7, 3]",11,90.0475
"[0, 1, 0, 7, 4]",7,88.6893
"[0, 1, 0, 7, 5]",6,94.1132
"[0, 1, 0, 7, 6]",4,260.1030
"[0, 1, 0, 8, 2]",1,95.2453
"[0, 1, 0, 8, 3]",3,94.5192
"[0, 1, 0, 8, 6]",2,261.8647
"[0, 1, 1, 0, 0]",99,0.0000
"[0, 1, 1, 0, 1]",106,0.0000
"[0, 1, 1, 0, 2]",108,0.0000
"[0, 1, 1, 0, 3]",87,0.0000
"[0, 1, 1, 0, 4]",101,0.0000
"[0, 1, 1, 0, 5]",90,164.6248
"[0, 1, 1, 0, 6]",65,177.5704
"[0, 1, 1, 0, 7]",4,183.2773
"[0, 1, 1, 1, 0]",115,0.0000
"[0, 1, 1, 1, 1]",87,0.0000
"[0, 1, 1, 1, 2]",87,0.0000
"[0, 1, 1, 1, 3]",97,0.0000
"[0, 1, 1, 1, 4]",104,0.0000
"[0, 1, 1, 1, 5]",97,165.8877
"[0, 1, 1, 1, 6]",54,177.3494
"[0, 1, 1, 1, 7]",2,180.1813
"[0, 1, 1, 2, 0]",104,0.0000
"[0, 1, 1, 2, 1]",101,0.0000
"[0, 1, 1, 2, 2]",91,0.0000
"[0, 1, 1, 2, 3]",102,0.0000
"[0, 1, 1, 2, 4]",92,0.0000
"[0, 1, 1, 2, 5]",81,161.7405
"[0, 1, 1, 2, 6]",51,177.7777
"[0, 1, 1, 2, 7]",2,175.0727
"[0, 1, 1, 3, 0]",100,0.0000
"[0, 1, 1, 3, 1]",111,0.0000
"[0, 1, 1, 3, 2]",101,0.0000
"[0, 1, 1, 3, 3]",103,0.0000
"[0, 1, 1, 3, 4]",106,0.0000
"[0, 1, 1, 3, 5]",109,163.8414
"[0, 1, 1, 3, 6]",42,176.7619
"[0, 1, 1, 3, 7]",1,182.0744
"[0, 1, 1, 4, 0]",99,0.0000
"[0, 1, 1, 4, 1]",99,0.0000
"[0, 1, 1, 4, 2]",104,0.0000
"[0, 1, 1, 4, 3]",102,0.0000
"[0, 1, 1, 4, 4]",101,0.0000
"[0, 1, 1, 4, 5]",113,165.1129
"[0, 1, 1, 4, 6]",46,179.1408
"[0, 1, 1, 4, 7]",6,176.5994
"[0, 1, 1, 5, 0]",89,82.5549
"[0, 1, 1, 5, 1]",75,84.7200
"[0, 1, 1, 5, 2]",91,82.7289
"[0, 1, 1, 5, 3]",105,82.2314
"[0, 1, 1, 5, 4]",93,82.0211
"[0, 1, 1, 5, 5]",101,235.0270
"[0, 1, 1, 5, 6]",47,254.4900
"[0, 1, 1, 5, 7]",6,252.9494
"[0, 1, 1, 6, 0]",50,88.5803
"[0, 1, 1, 6, 1]",60,88.0383
"[0, 1, 1, 6, 2]",54,88.7404
"[0, 1, 1, 6, 3]",41,88.8929
"[0, 1, 1, 6, 4]",46,91.8362
"[0, 1, 1, 6, 5]",49,250.7094
"[0, 1, 1, 6, 6]",16,265.6493
"[0, 1, 1, 6, 7]",2,263.9730
"[0, 1, 1, 7, 0]",8,90.2651
"[0, 1, 1, 7, 1]",7,91.6752
"[0, 1, 1, 7, 2]",2,83.4689
"[0, 1, 1, 7, 3]",9,90.3928
"[0, 1, 1, 7, 4]",7,89.9131
"[0, 1, 1, 7, 5]",7,248.1647
"[0, 1, 1, 7, 6]",2,260.6891
"[0, 1, 1, 8, 1]",1,92.9705
"[0, 1, 1, 8, 3]",1,80.1983
"[0, 1, 1, 8, 5]",1,252.0377
"[0, 1, 1, 8, 6]",1,266.8046
"[0, 1, 2, 0, 0]",104,0.0000
"[0, 1, 2, 0, 1]",98,0.0000
"[0, 1, 2, 0, 2]",85,0.0000
"[0, 1, 2, 0, 3]",86,0.0000
"[0, 1, 2, 0, 4]",89,0.0000
"[0, 1, 2, 0, 5]",90,162.7991
"[0, 1, 2, 0, 6]",53,176.5328
"[0, 1, 2, 0, 7]",4,174.8560
"[0, 1, 2, 1, 0]",99,0.0000
"[0, 1, 2, 1, 1]",96,0.0000
"[0, 1, 2, 1, 2]",90,0.0000
"[0, 1, 2, 1, 3]",75,0.0000
"[0, 1, 2, 1, 4]",103,0.0000
"[0, 1, 2, 1, 5]",96,163.8966
"[0, 1, 2, 1, 6]",38,177.4686
"[0, 1, 2, 1, 7]",5,173.7069
"[0, 1, 2, 2, 0]",95,0.0000
"[0, 1, 2, 2, 1]",94,0.0000
"[0, 1, 2, 2, 2]",82,0.0000
"[0, 1, 2, 2, 3]",93,0.0000
"[0, 1, 2, 2, 4]",90,0.0000
"[0, 1, 2, 2, 5]",98,167.6511
"[0, 1, 2, 2, 6]",58,178.3595
"[0, 1, 2, 3, 0]",124,0.0000
"[0, 1, 2, 3, 1]",102,0.0000
"[0, 1, 2, 3, 2]",102,0.0000
"[0, 1, 2, 3, 3]",98,0.0000
"[0, 1, 2, 3, 4]",102,0.0000
"[0, 1, 2, 3, 5]",100,164.9779
"[0, 1, 2, 3, 6]",43,178.7555
"[0, 1, 2, 3, 7]",6,185.4909
"[0, 1, 2, 4, 0]",101,0.0000
"[0, 1, 2, 4, 1]",106,0.0000
"[0, 1, 2, 4, 2]",97,0.0000
"[0, 1, 2, 4, 3]",106,0.0000
"[0, 1, 2, 4, 4]",99,0.0000
"[0, 1, 2, 4, 5]",85,167.6768
"[0, 1, 2, 4, 6]",60,177.5560
"[0, 1, 2, 4, 7]",5,178.1987
"[0, 1, 2, 5, 0]",88,84.6612
"[0, 1, 2, 5, 1]",87,81.4093
"[0, 1, 2, 5, 2]",93,85.2367
"[0, 1, 2, 5, 3]",108,83.3985
"[0, 1, 2, 5, 4]",84,81.3236
"[0, 1, 2, 5, 5]",97,241.2126
"[0, 1, 2, 5, 6]",56,256.8502
"[0, 1, 2, 5, 7]",4,263.2029
"[0, 1, 2, 6, 0]",39,91.5364
"[0, 1, 2, 6, 1]",41,87.9591
"[0, 1, 2, 6, 2]",55,86.5356
"[0, 1, 2, 6, 3]",30,87.1267
"[0, 1, 2, 6, 4]",40,87.7813
"[0, 1, 2, 6, 5]",44,249.3533
"[0, 1, 2, 6, 6]",24,268.2689
"[0, 1, 2, 7, 0]",7,93.1012
"[0, 1, 2, 7, 1]",9,88.1016
"[0, 1, 2, 7, 2]",12,87.0819
"[0, 1, 2, 7, 3]",9,90.1618
"[0, 1, 2, 7, 4]",8,88.7601
"[0, 1, 2, 7, 5]",11,256.6827
"[0, 1, 2, 7, 6]",7,267.9567
"[0, 1, 3, 0, 0]",98,0.0000
"[0, 1, 3, 0, 1]",87,0.0000
"[0, 1, 3, 0, 2]",87,0.0000
"[0, 1, 3, 0, 3]",90,0.0000
"[0, 1, 3, 0, 4]",76,0.0000
"[0, 1, 3, 0, 5]",98,162.6545
"[0, 1, 3, 0, 6]",49,178.7536
"[0, 1, 3, 0, 7]",1,173.9472
"[0, 1, 3, 1, 0]",98,0.0000
"[0, 1, 3, 1, 1]",89,0.0000
"[0, 1, 3, 1, 2]",80,0.0000
"[0, 1, 3, 1, 3]",110,0.0000
"[0, 1, 3, 1, 4]",79,0.0000
"[0, 1, 3, 1, 5]",104,166.0132
"[0, 1, 3, 1, 6]",54,180.4136
"[0, 1, 3, 1, 7]",4,190.0793
"[0, 1, 3, 2, 0]",96,0.0000
"[0, 1, 3, 2, 1]",83,0.0000
"[0, 1, 3, 2, 2]",91,0.0000
"[0, 1, 3, 2, 3]",107,0.0000
"[0, 1, 3, 2, 4]",86,0.0000
"[0, 1, 3, 2, 5]",90,162.2472
"[0, 1, 3, 2, 6]",46,177.7864
"[0, 1, 3, 2, 7]",2,182.0646
"[0, 1, 3, 3, 0]",97,0.0000
"[0, 1, 3, 3, 1]",83,0.0000
"[0, 1, 3, 3, 2]",100,0.0000
"[0, 1, 3, 3, 3]",80,0.0000
"[0, 1, 3, 3, 4]",88,0.0000
"[0, 1, 3, 3, 5]",105,161.2579
"[0, 1, 3, 3, 6]",49,179.6818
"[0, 1, 3, 4, 0]",90,0.0000
"[0, 1, 3, 4, 1]",105,0.0000
"[0, 1, 3, 4, 2]",111,0.0000
"[0, 1, 3, 4, 3]",87,0.0000
"[0, 1, 3, 4, 4]",91,0.0000
"[0, 1, 3, 4, 5]",102,164.9683
"[0, 1, 3, 4, 6]",53,179.5695
"[0, 1, 3, 4, 7]",2,218.1783
"[0, 1, 3, 5, 0]",90,85.1948
"[0, 1, 3, 5, 1]",85,84.8032
"[0, 1, 3, 5, 2]",97,84.8694
"[0, 1, 3, 5, 3]",99,83.1505
"[0, 1, 3, 5, 4]",90,83.1216
"[0, 1, 3, 5, 5]",83,239.8831
"[0, 1, 3, 5, 6]",50,258.2582
"[0, 1, 3, 5, 7]",2,267.7682
"[0, 1, 3, 6, 0]",53,85.7888
"[0, 1, 3, 6, 1]",51,87.0792
"[0, 1, 3, 6, 2]",45,86.1475
"[0, 1, 3, 6, 3]",48,88.5182
"[0, 1, 3, 6, 4]",42,89.5376
"[0, 1, 3, 6, 5]",42,247.9938
"[0, 1, 3, 6, 6]",21,264.0792
"[0, 1, 3, 6, 7]",3,265.1732
"[0, 1, 3, 7, 0]",6,93.0507
"[0, 1, 3, 7, 1]",10,91.4949
"[0, 1, 3, 7, 2]",10,90.9679
"[0, 1, 3, 7, 3]",11,89.1082
"[0, 1, 3, 7, 4]",9,91.7428
"[0, 1, 3, 7, 5]",9,259.3728
"[0, 1, 3, 7, 6]",4,268.4859
"[0, 1, 3, 8, 2]",1,92.7329
"[0, 1, 3, 8, 4]",1,87.4553
"[0, 1, 3, 8, 5]",1,253.1081
"[0, 1, 4, 0, 0]",93,0.0000
"[0, 1, 4, 0, 1]",102,0.0000
"[0, 1, 4, 0, 2]",94,0.0000
"[0, 1, 4, 0, 3]",79,0.0000
"[0, 1, 4, 0, 4]",97,0.0000
"[0, 1, 4, 0, 5]",112,169.3396
"[0, 1, 4, 0, 6]",54,181.4124
"[0, 1, 4, 0, 7]",1,211.0985
"[0, 1, 4, 1, 0]",93,0.0000
"[0, 1, 4, 1, 1]",106,0.0000
"[0, 1, 4, 1, 2]",111,0.0000
"[0, 1, 4, 1, 3]",124,0.0000
"[0, 1, 4, 1, 4]",90,0.0000
"[0, 1, 4, 1, 5]",84,166.4794
"[0, 1, 4, 1, 6]",44,188.6254
"[0, 1, 4, 1, 7]",6,207.1157
"[0, 1, 4, 2, 0]",110,0.0000
"[0, 1, 4, 2, 1]",105,0.0000
"[0, 1, 4, 2, 2]",107,0.0000
"[0, 1, 4, 2, 3]",98,0.0000
"[0, 1, 4, 2, 4]",100,39.8196
"[0, 1, 4, 2, 5]",85,163.0952
"[0, 1, 4, 2, 6]",52,191.9003
"[0, 1, 4, 2, 7]",3,179.2737
"[0, 1, 4, 3, 0]",99,0.0000
"[0, 1, 4, 3, 1]",86,0.0000
"[0, 1, 4, 3, 2]",100,0.0000
"[0, 1, 4, 3, 3]",90,0.0000
"[0, 1, 4, 3, 4]",91,0.0000
"[0, 1, 4, 3, 5]",73,165.6996
"[0, 1, 4, 3, 6]",35,207.8574
"[0, 1, 4, 3, 7]",1,179.6920
"[0, 1, 4, 4, 0]",82,0.0000
"[0, 1, 4, 4, 1]",97,0.0000
"[0, 1, 4, 4, 2]",90,0.0000
"[0, 1, 4, 4, 3]",85,0.0000
"[0, 1, 4, 4, 4]",68,38.9249
"[0, 1, 4, 4, 5]",89,168.4554
"[0, 1, 4, 4, 6]",39,200.8732
"[0, 1, 4, 4, 7]",2,182.0021
"[0, 1, 4, 5, 0]",89,84.3308
"[0, 1, 4, 5, 1]",94,84.4465
"[0, 1, 4, 5, 2]",92,83.9994
"[0, 1, 4, 5, 3]",65,83.3778
"[0, 1, 4, 5, 4]",77,83.6210
"[0, 1, 4, 5, 5]",116,244.8512
"[0, 1, 4, 5, 6]",34,257.7023
"[0, 1, 4, 5, 7]",4,272.7501
"[0, 1, 4, 6, 0]",51,89.7881
"[0, 1, 4, 6, 1]",46,88.4596
"[0, 1, 4, 6, 2]",46,89.2768
"[0, 1, 4, 6, 3]",47,87.5968
"[0, 1, 4, 6, 4]",65,90.5284
"[0, 1, 4, 6, 5]",61,249.5439
"[0, 1, 4, 6, 6]",18,263.4253
"[0, 1, 4, 6, 7]",2,263.3191
"[0, 1, 4, 7, 0]",13,90.9391
"[0, 1, 4, 7, 1]",13,94.9002
"[0, 1, 4, 7, 2]",5,87.1197
"[0, 1, 4, 7, 3]",5,92.4126
"[0, 1, 4, 7, 4]",11,88.5031
"[0, 1, 4, 7, 5]",10,261.8397
"[0, 1, 4, 7, 6]",4,307.6208
"[0, 1, 4, 7, 7]",2,266.4579
"[0, 1, 4, 8, 0]",1,92.4789
"[0, 1, 5, 0, 0]",80,42.5061
"[0, 1, 5, 0, 1]",81,41.6836
"[0, 1, 5, 0, 2]",74,41.7088
"[0, 1, 5, 0, 3]",92,43.6644
"[0, 1, 5, 0, 4]",89,42.0585
"[0, 1, 5, 0, 5]",78,186.8526
"[0, 1, 5, 0, 6]",46,207.6749
"[0, 1, 5, 0, 7]",2,217.4751
"[0, 1, 5, 1, 0]",69,42.0687
"[0, 1, 5, 1, 1]",79,42.8355
"[0, 1, 5, 1, 2]",67,42.8444
"[0, 1, 5, 1, 3]",77,43.2202
"[0, 1, 5, 1, 4]",94,41.9321
"[0, 1, 5, 1, 5]",93,166.7594
"[0, 1, 5, 1, 6]",45,213.8176
"[0, 1, 5, 1, 7]",3,223.7282
"[0, 1, 5, 2, 0]",74,41.0774
"[0, 1, 5, 2, 1]",102,43.1278
"[0, 1, 5, 2, 2]",73,41.2890
"[0, 1, 5, 2, 3]",82,42.2314
"[0, 1, 5, 2, 4]",87,40.7447
"[0, 1, 5, 2, 5]",73,203.8287
"[0, 1, 5, 2, 6]",37,217.3059
"[0, 1, 5, 2, 7]",2,222.0328
"[0, 1, 5, 3, 0]",98,41.3600
"[0, 1, 5, 3, 1]",84,41.7441
"[0, 1, 5, 3, 2]",75,41.1820
"[0, 1, 5, 3, 3]",77,43.6273
"[0, 1, 5, 3, 4]",80,42.6025
"[0, 1, 5, 3, 5]",92,198.1078
"[0, 1, 5, 3, 6]",55,216.8768
"[0, 1, 5, 3, 7]",3,232.2423
"[0, 1, 5, 4, 0]",74,42.8504
"[0, 1, 5, 4, 1]",90,43.7819
"[0, 1, 5, 4, 2]",91,43.0145
"[0, 1, 5, 4, 3]",80,43.2231
"[0, 1, 5, 4, 4]",89,44.6403
"[0, 1, 5, 4, 5]",95,197.8492
"[0, 1, 5, 4, 6]",44,217.8201
"[0, 1, 5, 4, 7]",1,221.2670
"[0, 1, 5, 5, 0]",72,118.2712
"[0, 1, 5, 5, 1]",91,119.5468
"[0, 1, 5, 5, 2]",80,88.3903
"[0, 1, 5, 5, 3]",78,87.1496
"[0, 1, 5, 5, 4]",85,95.8518
"[0, 1, 5, 5, 5]",76,244.1954
"[0, 1, 5, 5, 6]",33,269.6565
"[0, 1, 5, 5, 7]",3,269.6305
"[0, 1, 5, 6, 0]",56,128.0942
"[0, 1, 5, 6, 1]",31,127.4210
"[0, 1, 5, 6, 2]",36,125.5589
"[0, 1, 5, 6, 3]",44,124.8084
"[0, 1, 5, 6, 4]",45,126.7362
"[0, 1, 5, 6, 5]",37,244.0231
"[0, 1, 5, 6, 6]",16,293.5518
"[0, 1, 5, 6, 7]",2,244.5205
"[0, 1, 5, 7, 0]",7,125.0162
"[0, 1, 5, 7, 1]",7,126.5999
"[0, 1, 5, 7, 2]",7,126.2967
"[0, 1, 5, 7, 3]",5,85.0928
"[0, 1, 5, 7, 4]",7,88.1037
"[0, 1, 5, 7, 5]",15,290.7978
"[0, 1, 5, 7, 6]",4,298.4282
"[0, 1, 5, 8, 3]",1,130.7454
"[0, 1, 5, 8, 4]",1,130.8768
"[0, 1, 5, 9, 3]",1,83.3516
"[0, 1, 6, 0, 0]",43,44.3340
"[0, 1, 6, 0, 1]",64,45.3406
"[0, 1, 6, 0, 2]",39,43.2764
"[0, 1, 6, 0, 3]",53,43.9993
"[0, 1, 6, 0, 4]",46,44.5791
"[0, 1, 6, 0, 5]",35,203.9762
"[0, 1, 6, 0, 6]",18,219.6535
"[0, 1, 6, 0, 7]",1,225.1578
"[0, 1, 6, 1, 0]",57,42.9910
"[0, 1, 6, 1, 1]",54,44.8088
"[0, 1, 6, 1, 2]",50,44.6381
"[0, 1, 6, 1, 3]",55,44.1496
"[0, 1, 6, 1, 4]",57,43.6607
"[0, 1, 6, 1, 5]",42,203.5901
"[0, 1, 6, 1, 6]",20,215.9422
"[0, 1, 6, 1, 7]",3,212.8647
"[0, 1, 6, 2, 0]",52,43.5493
"[0, 1, 6, 2, 1]",50,43.9500
"[0, 1, 6, 2, 2]",48,43.4614
"[0, 1, 6, 2, 3]",55,42.7978
"[0, 1, 6, 2, 4]",48,43.6874
"[0, 1, 6, 2, 5]",50,203.1913
"[0, 1, 6, 2, 6]",27,214.9031
"[0, 1, 6, 3, 0]",45,43.7942
"[0, 1, 6, 3, 1]",50,43.6903
"[0, 1, 6, 3, 2]",38,43.8881
"[0, 1, 6, 3, 3]",46,44.8750
"[0, 1, 6, 3, 4]",47,44.1162
"[0, 1, 6, 3, 5]",43,208.1142
"[0, 1, 6, 3, 6]",23,224.3450
"[0, 1, 6, 3, 7]",2,227.2357
"[0, 1, 6, 4, 0]",49,44.5786
"[0, 1, 6, 4, 1]",37,43.6880
"[0, 1, 6, 4, 2]",53,44.5494
"[0, 1, 6, 4, 3]",46,45.4385
"[0, 1, 6, 4, 4]",44,44.5470
"[0, 1, 6, 4, 5]",55,205.5133
"[0, 1, 6, 4, 6]",19,227.3473
"[0, 1, 6, 4, 7]",2,222.4557
"[0, 1, 6, 5, 0]",47,127.6648
"[0, 1, 6, 5, 1]",31,122.8176
"[0, 1, 6, 5, 2]",42,123.4459
"[0, 1, 6, 5, 3]",43,125.8337
"[0, 1, 6, 5, 4]",41,125.0314
"[0, 1, 6, 5, 5]",39,202.7783
"[0, 1, 6, 5, 6]",17,286.4353
"[0, 1, 6, 5, 7]",1,269.1071
"[0, 1, 6, 6, 0]",20,130.4798
"[0, 1, 6, 6, 1]",22,128.1752
"[0, 1, 6, 6, 2]",24,129.8675
"[0, 1, 6, 6, 3]",29,127.6179
"[0, 1, 6, 6, 4]",20,128.9900
"[0, 1, 6, 6, 5]",26,244.8516
"[0, 1, 6, 6, 6]",11,304.6736
"[0, 1, 6, 6, 7]",1,288.4280
"[0, 1, 6, 6, 8]",1,213.8520
"[0, 1, 6, 7, 0]",4,136.8545
"[0, 1, 6, 7, 1]",4,133.3174
"[0, 1, 6, 7, 2]",3,131.7088
"[0, 1, 6, 7, 3]",9,132.7991
"[0, 1, 6, 7, 4]",5,131.7229
"[0, 1, 6, 7, 5]",3,318.6348
"[0, 1, 6, 7, 6]",2,299.5742
"[0, 1, 6, 8, 3]",1,87.4119
"[0, 1, 6, 8, 5]",1,81.3250
"[0, 1, 7, 0, 0]",17,45.7816
"[0, 1, 7, 0, 1]",21,45.2434
"[0, 1, 7, 0, 2]",9,42.7864
"[0, 1, 7, 0, 3]",17,45.9760
"[0, 1, 7, 0, 4]",13,45.6505
"[0, 1, 7, 0, 5]",16,204.0626
"[0, 1, 7, 0, 6]",14,226.2954
"[0, 1, 7, 1, 0]",21,43.1362
"[0, 1, 7, 1, 1]",15,44.4092
"[0, 1, 7, 1, 2]",15,43.7837
"[0, 1, 7, 1, 3]",13,45.0612
"[0, 1, 7, 1, 4]",13,45.7676
"[0, 1, 7, 1, 5]",15,209.6921
"[0, 1, 7, 1, 6]",9,223.8446
"[0, 1, 7, 2, 0]",12,46.6023
"[0, 1, 7, 2, 1]",21,45.0802
"[0, 1, 7, 2, 2]",18,43.7666
"[0, 1, 7, 2, 3]",11,45.5488
"[0, 1, 7, 2, 4]",11,46.3328
"[0, 1, 7, 2, 5]",9,200.0272
"[0, 1, 7, 2, 6]",5,219.9302
"[0, 1, 7, 3, 0]",14,47.0647
"[0, 1, 7, 3, 1]",19,45.4383
"[0, 1, 7, 3, 2]",12,43.1133
"[0, 1, 7, 3, 3]",14,41.4496
"[0, 1, 7, 3, 4]",19,43.7496
"[0, 1, 7, 3, 5]",16,195.6738
"[0, 1, 7, 3, 6]",7,221.2641
"[0, 1, 7, 4, 0]",8,45.3904
"[0, 1, 7, 4, 1]",11,47.0865
"[0, 1, 7, 4, 2]",15,43.9510
"[0, 1, 7, 4, 3]",16,43.5284
"[0, 1, 7, 4, 4]",11,44.1379
"[0, 1, 7, 4, 5]",20,199.1995
"[0, 1, 7, 4, 6]",5,197.1471
"[0, 1, 7, 5, 0]",11,124.3320
"[0, 1, 7, 5, 1]",22,123.3550
"[0, 1, 7, 5, 2]",11,83.6531
"[0, 1, 7, 5, 3]",10,122.4526
"[0, 1, 7, 5, 4]",20,129.2655
"[0, 1, 7, 5, 5]",16,224.9497
"[0, 1, 7, 5, 6]",10,287.8087
"[0, 1, 7, 6, 0]",7,128.7200
"[0, 1, 7, 6, 1]",5,131.8910
"[0, 1, 7, 6, 2]",9,126.3479
"[0, 1, 7, 6, 3]",7,129.4690
"[0, 1, 7, 6, 4]",7,127.3591
"[0, 1, 7, 6, 5]",5,247.3678
"[0, 1, 7, 6, 6]",4,309.4427
"[0, 1, 7, 7, 0]",2,130.5820
"[0, 1, 7, 7, 1]",2,126.7864
"[0, 1, 7, 7, 2]",3,138.3527
"[0, 1, 7, 7, 4]",2,131.6537
"[0, 1, 7, 7, 6]",1,312.4976
"[0, 1, 7, 7, 7]",1,322.5979
"[0, 1, 7, 8, 3]",1,0.0000
"[0, 1, 8, 0, 0]",3,42.9604
"[0, 1, 8, 0, 1]",1,45.5800
"[0, 1, 8, 0, 2]",2,40.8339
"[0, 1, 8, 0, 3]",4,44.0628
"[0, 1, 8, 0, 4]",1,46.6115
"[0, 1, 8, 0, 5]",7,209.0836
"[0, 1, 8, 0, 6]",2,217.6552
"[0, 1, 8, 1, 0]",1,41.6534
"[0, 1, 8, 1, 1]",2,48.7970
"[0, 1, 8, 1, 2]",1,43.8029
"[0, 1, 8, 1, 3]",1,41.3468
"[0, 1, 8, 1, 4]",3,44.7706
"[0, 1, 8, 1, 5]",8,205.1876
"[0, 1, 8, 1, 6]",2,214.3909
"[0, 1, 8, 2, 0]",3,44.2940
"[0, 1, 8, 2, 1]",2,40.5578
"[0, 1, 8, 2, 2]",4,44.6673
"[0, 1, 8, 2, 3]",5,44.3616
"[0, 1, 8, 2, 4]",6,43.6002
"[0, 1, 8, 2, 5]",6,205.4279
"[0, 1, 8, 2, 6]",2,220.6099
"[0, 1, 8, 3, 0]",1,43.3537
"[0, 1, 8, 3, 1]",4,45.7627
"[0, 1, 8, 3, 2]",2,42.3032
"[0, 1, 8, 3, 3]",2,47.3452
"[0, 1, 8, 3, 5]",4,219.9601
"[0, 1, 8, 3, 6]",3,219.2207
"[0, 1, 8, 4, 0]",1,45.7538
"[0, 1, 8, 4, 1]",3,44.2885
"[0, 1, 8, 4, 2]",2,41.6064
"[0, 1, 8, 4, 3]",1,43.8026
"[0, 1, 8, 4, 4]",2,45.4992
"[0, 1, 8, 4, 5]",5,213.9778
"[0, 1, 8, 4, 6]",4,222.1847
"[0, 1, 8, 5, 0]",4,122.8873
"[0, 1, 8, 5, 1]",1,124.2357
"[0, 1, 8, 5, 2]",1,122.7084
"[0, 1, 8, 5, 3]",3,124.6640
"[0, 1, 8, 5, 4]",1,121.3227
"[0, 1, 8, 5, 5]",5,278.2262
"[0, 1, 8, 5, 6]",1,196.5448
"[0, 1, 8, 6, 0]",2,133.5443
"[0, 1, 8, 6, 1]",1,124.5419
"[0, 1, 8, 6, 3]",5,131.4542
"[0, 1, 8, 6, 5]",2,300.1286
"[0, 1, 8, 7, 2]",1,133.5936
"[0, 1, 8, 7, 4]",2,133.5154
"[0, 1, 9, 0, 5]",1,39.7862
"[0, 1, 9, 1, 1]",1,43.0498
"[0, 1, 9, 1, 3]",1,46.9465
"[0, 1, 9, 2, 2]",2,43.8503
"[0, 1, 9, 2, 3]",2,46.8890
"[0, 1, 9, 3, 2]",2,46.0936
"[0, 1, 9, 5, 0]",1,128.4568
"[0, 1, 9, 5, 6]",1,296.6225
"[0, 1, 9, 6, 0]",1,129.7940
"[0, 1, 9, 6, 4]",1,43.3146
"[0, 1, 9, 7, 0]",1,40.6724
"[0, 1, 10, 1, 5]",1,41.3554
"[0, 2, 0, 0, 0]",90,0.0000
"[0, 2, 0, 0, 1]",81,0.0000
"[0, 2, 0, 0, 2]",116,0.0000
"[0, 2, 0, 0, 3]",121,0.0000
"[0, 2, 0, 0, 4]",97,0.0000
"[0, 2, 0, 0, 5]",94,165.0103
"[0, 2, 0, 0, 6]",55,175.8322
"[0, 2, 0, 0, 7]",4,178.1145
"[0, 2, 0, 1, 0]",78,0.0000
"[0, 2, 0, 1, 1]",98,0.0000
"[0, 2, 0, 1, 2]",94,0.0000
"[0, 2, 0, 1, 3]",126,0.0000
"[0, 2, 0, 1, 4]",108,0.0000
"[0, 2, 0, 1, 5]",96,165.8103
"[0, 2, 0, 1, 6]",50,177.2068
"[0, 2, 0, 2, 0]",101,0.0000
"[0, 2, 0, 2, 1]",101,0.0000
"[0, 2, 0, 2, 2]",86,0.0000
"[0, 2, 0, 2, 3]",115,0.0000
"[0, 2, 0, 2, 4]",100,0.0000
"[0, 2, 0, 2, 5]",96,166.5542
"[0, 2, 0, 2, 6]",57,179.4055
"[0, 2, 0, 2, 7]",3,187.1346
"[0, 2, 0, 3, 0]",93,0.0000
"[0, 2, 0, 3, 1]",106,0.0000
"[0, 2, 0, 3, 2]",85,0.0000
"[0, 2, 0, 3, 3]",102,0.0000
"[0, 2, 0, 3, 4]",105,0.0000
